id_core,wcpm_easycbmcore.wave1,wcpm_easycbmcore.wave2,wcpm_easycbmcore.wave3,wcpm_easycbmcore.wave4,wcpm_core.wave1,wcpm_core.wave2,wcpm_core.wave3,wcpm_core.wave4,wr_easycbmcore.wave1,wr_easycbmcore.wave2,wr_easycbmcore.wave3,wr_easycbmcore.wave4,secs_easycbmcore.wave1,secs_easycbmcore.wave2,secs_easycbmcore.wave3,secs_easycbmcore.wave4,secs_core.wave1,secs_core.wave2,secs_core.wave3,secs_core.wave4,grade_core,readingcomp_easycbm.spring,sbac_score,sbac_prof,state,gender_state,ethnicity_state,frl_state,sped_state,lep_state,district_core,school_core,date.wave1,date.wave2,date.wave3,date.wave4,npassages_core.wave1,npassages_core.wave2,npassages_core.wave3,npassages_core.wave4
1981,-0,44.420941300898996,11.342155009451796,-0,28.966088587431454,26.307296912981744,21.105453096986256,5.600632323937318,1,15,4,1,-Inf,18.91,5.29,-Inf,509.17,615.54,365.56,143.49,3,7,2279,Not Met,or,Female,White,N,N,N,District 4,School F,2018-11-07T17:48:39Z,2018-12-13T16:34:45Z,2019-03-05T21:35:32Z,2019-05-14T15:26:33Z,8,9,5,3
1983,97.03504043126684,103.07529162248144,NA,96.00862998921252,98.10722590174174,90.18720349592361,NA,99.54185461653097,86,100,NA,112,44.52,47.15,NA,55.62,304.1,282.67,NA,253.65,3,12,2361,Not Met,or,Female,Hispanic,Y,N,N,District 4,School F,2018-11-07T17:41:04Z,2018-12-12T17:13:54Z,NA,2019-05-13T15:55:38Z,9,8,NA,9
1984,96.38554216867469,66.25766871165644,-0,97.8067575577949,78.47455424747918,87.09718484020902,NA,97.41284097072656,125,71,1,77,54.78,40.75,-Inf,33.74,283.67,154.69,NA,148.28,3,9,2408,Not Met,or,Male,White,N,N,N,District 4,School F,2018-11-06T22:36:09Z,2018-12-12T17:14:50Z,2019-03-05T21:31:52Z,2019-05-13T15:52:50Z,8,4,NA,6
1985,76.92307692307692,114.06844106463879,80.48151332760104,107.7659938419432,53.013264981913466,84.16605870931984,96.14277712572097,100.59039206306241,35,10,127,143,10.92,5.26,58.15,58.46,297.81,247.22,312.06,240.28,3,8,2441,Met,or,Male,Multi-Racial,Y,N,N,District 4,School F,2018-11-06T22:30:31Z,2018-12-12T17:12:28Z,2019-03-05T21:28:37Z,2019-05-13T15:50:21Z,9,8,11,9
1986,66.95005313496281,73.67280606717226,47.08190289357528,100.24966391396197,46.513990244734366,52.50573069296176,60.23143802029823,40.53777143368113,38,40,38,137,18.82,27.69,20.39,52.07,255.18,437.63,461.59000000000003,358.21,3,5,2319,Not Met,or,Male,Asian,Y,N,N,District 4,School F,2018-11-07T17:49:11Z,2018-12-12T17:11:25Z,2019-03-05T21:32:35Z,2019-05-13T16:00:25Z,6,8,12,8
1988,NA,135.60824285397737,76.68711656441718,-0,NA,112.87451260042063,73.23535389733364,98.36485212404068,NA,120,59,1,NA,45.13,19.56,-Inf,NA,197.9,198.73000000000002,29.78,3,13,2452,Met,or,Female,Hispanic,Y,N,N,District 4,School F,NA,2018-12-12T17:11:04Z,2019-03-05T21:32:23Z,2019-05-13T15:54:37Z,NA,7,8,1
1989,110.19283746556472,-0,64.71494607087827,88.32487309644671,NA,97.70860517020775,51.20966080895688,79.27561808098912,28,1,47,104,10.89,-Inf,12.98,39.4,NA,167.44,216.74,194.74,3,14,2438,Met,or,Female,Hispanic,Y,N,N,District 4,School F,2018-11-07T17:44:38Z,2018-12-12T17:11:19Z,2019-03-05T21:31:23Z,2019-05-13T15:50:09Z,NA,7,7,7
1990,-0,32.54972875226039,26.324036352240675,13.750954927425514,13.452770197660794,26.55098301802629,31.11612476740534,15.48810088339681,1,22,59,23,-Inf,5.53,31.91,26.18,282.01,515.3,448.46000000000004,172.7,3,9,2357,Not Met,or,Male,Hispanic,Y,N,Y,District 4,School F,2018-11-07T17:53:17Z,2018-12-12T17:08:10Z,2019-03-05T21:40:36Z,2019-05-13T15:52:28Z,4,8,9,4
1991,78.60262008733625,58.64060417592181,-0,161.53846153846152,56.5791976686494,85.98631156691211,34.92569588293038,93.5603072674601,59,50,1,7,20.61,22.51,-Inf,2.6,57.33,147.2,112.94,176.28,3,14,2420,Not Met,or,Male,White,N,N,N,District 4,School F,2018-11-07T17:46:02Z,2018-12-12T17:13:50Z,2019-03-05T21:27:44Z,2019-05-13T15:48:26Z,3,6,5,8
1993,64.87434248977206,50.965250965250966,94.41384736428009,NA,35.917381597407065,26.89626296258129,49.53835982854971,46.7947680202359,57,21,52,NA,34.22,12.95,25.42,NA,170.36,462.83,460.59000000000003,346.65999999999997,3,1,2214,Not Met,or,Female,White,Y,N,N,District 4,School F,2018-11-07T17:49:58Z,2018-12-12T17:14:26Z,2019-03-05T21:42:14Z,NA,4,7,11,7
1994,94.89666807254324,38.765254845656855,84.43032228778937,375,78.52109849381004,18.961037339015455,55.69247113441048,40.92242873918639,83,60,53,1,47.42,41.79,22.03,0.16,369.32,84.57,382.64,44.79,3,6,2295,Not Met,or,Male,Native Hawaiian/Other Pacific Islander,Y,N,Y,District 4,School F,2018-11-07T17:43:17Z,2018-12-13T16:50:09Z,2019-03-05T21:33:52Z,2019-05-13T16:03:23Z,8,2,9,2
1995,81.58640226628896,NA,-0,97.41363035680574,59.408968098350236,NA,22.617113285561715,82.59957473529907,76,NA,1,129,35.3,NA,-Inf,52.97,259.73,NA,21.66,156.9,3,16,2463,Met,or,Female,White,Y,N,N,District 4,School F,2018-11-07T17:41:31Z,NA,2019-03-05T21:40:33Z,2019-05-13T15:56:30Z,7,NA,1,6
1996,161.6161616161616,124.44933920704847,122.0708446866485,74.7011952191235,118.02348020769857,104.47949335667508,122.03166127900884,141.2769220589452,73,118,137,77,26.73,54.48,55.05,60.24,268.03,252.09,339.33,180.37,3,18,2453,Met,or,Male,White,Y,N,N,District 4,School F,2018-11-07T17:44:43Z,2018-12-12T17:18:21Z,2019-03-05T21:41:00Z,2019-05-13T15:52:32Z,9,8,12,8
1997,148.29545454545453,112.4729632299928,169.3693693693694,82.71474019088018,97.1296295744783,88.23144589732827,87.56970196315278,93.82023317659193,95,133,55,26,35.2,55.48,16.65,9.43,256.28999999999996,297.37,261.4,167.78,3,16,2469,Met,or,Female,White,N,N,N,District 4,School F,2018-11-06T22:35:36Z,2018-12-12T17:12:41Z,2019-03-05T21:36:14Z,2019-05-13T15:51:46Z,8,9,9,7
1998,88.29257736420688,101.1063829787234,79.81755986316989,99.01685393258427,82.53349090698602,99.41647121450092,80.65590582819219,84.90396955711729,89,101,44,101,46.21,58.75,26.31,56.96,356.67,215.04,405.21,308.26,3,17,2387,Not Met,or,Female,White,N,N,N,District 4,School F,2018-11-07T17:49:30Z,2018-12-12T17:18:37Z,2019-03-05T21:34:07Z,2019-05-13T15:59:08Z,9,6,11,9
1999,35.12880562060891,24.144869215291752,63.140852671343765,59.29586164298949,28.97381541701731,22.9832250027327,51.97868936822108,50.38061796625962,9,13,75,23,8.54,14.91,37.06,16.19,180.07,138.69,329.91999999999996,246.64,3,9,2335,Not Met,or,Male,White,Y,Y,N,District 4,School F,2018-11-07T17:45:27Z,2018-12-12T17:13:31Z,2019-03-05T21:50:26Z,2019-05-13T15:57:42Z,4,3,8,6
2000,112.44841815680881,61.48362664290488,13.186813186813186,162.35656790546327,104.29389807600994,73.39602448888215,100.92999493920989,122.54814400660335,126,86,4,177,58.16,44.89,4.55,58.39,214.23,232.51,190.63,219.56,3,15,2441,Met,or,Female,White,N,N,N,District 4,School F,2018-11-06T22:31:48Z,2018-12-12T17:12:12Z,2019-03-05T21:37:59Z,2019-05-13T15:51:01Z,8,6,7,9
2001,-0,100.03585514521335,108.78366484773807,108.85805763073641,53.68891316500918,66.53328168920926,76.03273307163386,63.87699476353365,1,117,132,106,-Inf,55.78,56.81,37.48,201.77,305.07,381.71,272.14,3,10,2390,Not Met,or,Male,White,Y,N,N,District 4,School F,2018-11-07T17:46:19Z,2018-12-12T17:16:29Z,2019-03-05T21:36:58Z,2019-05-13T15:48:37Z,6,8,11,9
2002,93.26424870466322,106.94087403598971,121.13720642768851,159.76018338917297,95.42304593494572,107.04699914236535,98.57067315082556,119.21545011609949,123,140,127,170,57.9,58.35,48.54,56.71,245.28,246.67,317.12,235.87,3,18,2396,Not Met,or,Female,Hispanic,Y,N,N,District 4,School F,2018-11-07T17:42:04Z,2018-12-12T17:10:49Z,2019-03-05T21:27:42Z,2019-05-13T15:49:32Z,8,8,11,9
2005,NA,63.829787234042556,-0,11.131725417439704,14.555393072523872,22.227378308651257,27.43212905887154,35.58758145438409,NA,7,1,10,NA,0.94,-Inf,10.78,323.83,592.67,372.68,408.61,2,5,NA,NA,or,Male,Hispanic,Y,Y,N,District 3,School A,NA,2018-12-12T21:11:06Z,2019-02-13T21:08:00Z,2019-05-15T19:55:54Z,4,8,7,7
2006,131.98900091659027,115.83011583011583,126.27073301230605,NA,88.34584429901116,111.1979840747232,113.72208394487251,NA,31,46,127,NA,10.91,20.72,56.07,NA,231.2,228.75,320.06,NA,2,NA,NA,NA,or,Female,White,Y,N,N,District 3,School A,2018-11-07T20:56:36Z,2018-12-12T20:51:29Z,2019-02-13T20:51:29Z,NA,7,8,10,NA
2007,200,-0,NA,-0,7.7048194160010395,5.520260047887692,NA,22.91106315819081,1,1,NA,1,0.3,-Inf,NA,-Inf,206.56,67.16,NA,42.190000000000005,2,3,NA,NA,or,Female,Hispanic,Y,N,Y,District 3,School A,2018-11-07T21:14:51Z,2018-12-12T20:50:37Z,NA,2019-05-15T20:02:36Z,3,1,NA,2
2008,-0,-0,NA,-0,4.421600910259596,NA,NA,NA,1,1,NA,1,-Inf,-Inf,NA,-Inf,136.13,NA,NA,NA,2,0,NA,NA,or,Female,Hispanic,Y,N,Y,District 3,School A,2018-11-07T21:22:23Z,2018-12-12T20:52:09Z,NA,2019-05-15T19:49:34Z,2,NA,NA,NA
2009,70.7269155206287,60.920285158781596,76.50273224043715,NA,79.08996513177851,66.58793407964592,59.448940832826636,NA,90,68,66,NA,50.9,46.29,43.92,NA,309.65,336.44,494.24,NA,2,11,NA,NA,or,Male,White,N,N,N,District 3,School A,2018-11-07T21:24:26Z,2018-12-12T21:04:35Z,2019-02-13T20:59:38Z,NA,8,9,9,NA
2010,111.94029850746269,150.5633321952885,136.8044920877999,147.85455798724797,123.31583331693841,130.34483079011713,149.25745293116492,138.75592883555427,118,153,143,147,58.96,58.58,58.77,58.03,257.2,241.68,252.97,231.39,2,12,NA,NA,or,Female,White,N,N,N,District 3,School A,2018-11-07T21:06:26Z,2018-12-12T20:47:11Z,2019-02-13T20:49:59Z,2019-05-15T19:45:28Z,9,9,10,9
2011,62.5,56.27198124267292,22.770398481973434,150,9.723786507347704,39.211593763404146,47.77364074223246,119.0240899466237,7,34,11,6,0.96,17.06,5.27,0.4,177.38,519.37,163.45999999999998,246.22,2,11,NA,NA,or,Male,White,N,N,N,District 3,School A,2018-11-07T21:02:26Z,2018-12-12T21:03:51Z,2019-02-13T20:53:40Z,2019-05-15T19:53:49Z,3,8,5,5
2012,73.50873669411529,NA,-0,NA,61.01818810633815,NA,55.314638186404835,NA,61,NA,1,NA,49.79,NA,-Inf,NA,294.29,NA,548.1800000000001,NA,2,8,NA,NA,or,Male,White,Y,N,N,District 3,School A,2018-11-07T21:05:35Z,NA,2019-02-13T21:04:23Z,NA,6,NA,9,NA
2013,-0,NA,NA,NA,81.34967221280543,NA,NA,NA,1,NA,NA,NA,-Inf,NA,NA,NA,32.08,NA,NA,NA,2,11,NA,NA,or,Male,American Indian/Native Alaskan,Y,N,N,District 3,School A,2018-11-07T21:05:13Z,NA,NA,NA,1,NA,NA,NA
2015,-0,-0,NA,28.391167192429023,NA,12.539990350191644,NA,13.27715265580904,1,1,NA,15,-Inf,-Inf,NA,6.34,NA,172.86,NA,598.51,2,5,NA,NA,or,Female,Hispanic,Y,Y,Y,District 3,School A,2018-11-07T21:11:29Z,2018-12-12T21:00:23Z,NA,2019-05-15T19:59:17Z,NA,3,NA,7
2016,-0,-0,NA,112.24248164811746,87.14864456318078,NA,NA,87.91649732464296,1,1,NA,82,-Inf,-Inf,NA,42.23,76.32,NA,NA,334.57,2,9,NA,NA,or,Female,Hispanic,Y,N,Y,District 3,School A,2018-11-07T21:16:05Z,2018-12-12T20:55:39Z,NA,2019-05-15T19:48:21Z,4,NA,NA,9
2017,70.1912260967379,74.6184284906727,89.98875140607424,100.75471698113208,41.61102019791168,68.08463401783801,77.06328209718471,81.93821656395502,58,45,40,97,44.45,35.38,26.67,53,145.55,428.67,406.59,377.04,2,11,NA,NA,or,Male,White,Y,N,N,District 3,School A,2018-11-07T21:03:54Z,2018-12-12T20:57:28Z,2019-02-13T20:57:05Z,2019-05-15T19:44:24Z,3,9,9,8
2018,90.9090909090909,11.090573012939002,NA,-0,16.857899046279357,88.23246532352232,NA,24.66112293060577,4,9,NA,1,0.66,5.41,NA,-Inf,85.38,8.94,NA,44.17,2,2,NA,NA,or,Male,Hispanic,Y,N,Y,District 3,School A,2018-11-07T21:19:48Z,2018-12-12T21:02:39Z,NA,2019-05-15T19:53:35Z,2,1,NA,2
2020,102.07736389684813,81.12094395280235,NA,110.32689450222881,78.03960082063266,91.23710979668616,NA,90.93623894457788,104,64,NA,103,55.84,40.68,NA,53.84,391.81,308.47,NA,366,2,9,NA,NA,or,Male,White,Y,N,N,District 3,School A,2018-11-07T21:00:25Z,2018-12-12T20:59:43Z,NA,2019-05-15T19:44:10Z,9,8,NA,9
2021,56.81818181818181,NA,NA,102.23206679161697,53.96087739818747,NA,NA,99.89911644857484,47,NA,NA,102,47.52,NA,NA,58.69,405.94,NA,NA,249.2,2,10,NA,NA,or,Male,White,N,Y,N,District 3,School A,2018-11-07T21:10:35Z,NA,NA,2019-06-05T17:18:34Z,7,NA,NA,7
2022,81.74740484429066,84.26150121065376,68.3148991541965,76.09384908053266,69.45775677276139,75.76730524572805,67.01722207232012,70.56786107179587,68,62,38,41,46.24,41.3,30.74,31.54,281.58,378.34,520.18,441.51,2,10,NA,NA,or,Female,American Indian/Native Alaskan,Y,N,N,District 3,School A,2018-11-07T21:06:42Z,2018-12-12T20:49:21Z,2019-02-13T21:03:54Z,2019-05-15T19:58:44Z,6,8,10,9
2023,75.94936708860759,-0,-0,NA,10.249646826530784,17.509409435662597,17.905534607489166,NA,2,1,1,NA,0.79,-Inf,-Inf,NA,167.07999999999998,251.26,554.1999999999999,NA,2,5,NA,NA,or,Female,White,N,Y,N,District 3,School A,2018-11-07T21:11:26Z,2018-12-12T21:03:16Z,2019-02-13T20:58:42Z,NA,3,5,9,NA
2025,-0,-0,-0,-0,8.225706898764624,10.684937174882236,17.19898651586002,13.28568432315606,1,1,1,1,-Inf,-Inf,-Inf,-Inf,382.15999999999997,615.1,328.48,593.18,2,6,NA,NA,or,Female,Hispanic,Y,Y,N,District 3,School A,2018-11-07T21:06:29Z,2018-12-12T20:58:08Z,2019-02-13T21:03:56Z,2019-05-15T19:57:12Z,5,7,5,7
2027,-0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,3,NA,2361,Not Met,or,Female,White,Y,N,N,District 1,School C,2018-10-24T15:34:38Z,NA,NA,NA,NA,NA,NA,NA
2028,187.91264601320466,177.19267034335527,217.77476255088195,178.981656094634,155.56501042200537,186.44204333783475,182.10529410674567,178.21740063079903,199,174,235,186,59.07,56.21,58.96,58.33,199.7,146.55,243.18,166.31,3,18,2472,Met,or,Female,White,Y,N,N,District 3,School A,2018-11-07T18:41:34Z,2018-12-12T18:30:15Z,2019-02-11T18:30:38Z,2019-06-06T16:46:34Z,9,7,11,9
2029,-0,28.328611898016998,46.997389033942554,56.487202118270076,15.308693735637176,43.807499055188416,46.51104552381187,46.986582543396935,1,37,38,72,-Inf,21.18,15.32,33.99,122.72,403.74,623,469.22,3,6,2270,Not Met,or,Male,Hispanic,Y,N,Y,District 3,School A,2018-11-07T18:46:29Z,2018-12-12T18:32:51Z,2019-02-11T18:39:18Z,2019-06-06T16:46:41Z,2,7,12,9
2030,87.72845953002611,NA,NA,87.39076154806492,73.54975146534622,NA,NA,78.26759314671136,92,NA,NA,74,57.45,NA,NA,48.06,420.71999999999997,NA,NA,313.79,3,17,2468,Met,or,Female,White,N,N,N,District 3,School A,2018-11-07T18:45:33Z,NA,NA,2019-06-06T16:47:46Z,9,NA,NA,7
2030,87.72845953002611,NA,NA,87.39076154806492,73.54975146534622,NA,NA,78.26759314671136,92,NA,NA,74,57.45,NA,NA,48.06,420.71999999999997,NA,NA,313.79,3,17,2468,Met,or,Female,White,N,N,N,District 3,School A,2018-11-07T18:45:33Z,NA,NA,2019-06-06T16:47:46Z,9,NA,NA,7
2031,134.8314606741573,78.73359716725683,NA,NA,62.3964064437835,82.98929656942518,NA,NA,4,69,NA,NA,1.78,48.01,NA,NA,394.79,406.75,NA,NA,3,NA,2413,Not Met,or,Female,American Indian/Native Alaskan,Y,N,N,District 3,School A,2018-11-07T18:46:05Z,2018-12-12T18:28:16Z,NA,NA,8,9,NA,NA
2032,-0,40.54054054054054,NA,NA,22.39840388445906,25.660278097825227,NA,NA,1,22,NA,NA,-Inf,10.36,NA,NA,386.59,208.89000000000001,NA,NA,3,NA,NA,NA,or,Male,Hispanic,Y,Y,N,District 3,School A,2018-11-07T18:46:41Z,2018-12-12T18:27:44Z,NA,NA,7,6,NA,NA
2034,-0,-0,-0,114.59353574926541,83.67738080915281,86.15498152397976,98.82587345570946,96.09360908445782,1,1,1,81,-Inf,-Inf,-Inf,40.84,361.8,174.14000000000001,325.37,286.74,3,13,2285,Not Met,or,Male,White,Y,N,N,District 3,School A,2018-11-09T17:42:23Z,2018-12-12T18:27:53Z,2019-02-11T18:33:01Z,2019-06-06T16:44:42Z,9,6,10,8
2036,166.19490497371612,150.58903875704286,192.34746639089968,176.7109295199183,146.11929433361766,172.33094135872548,153.6321435357076,152.30513212489097,144,165,200,192,49.46,58.57,58.02,58.74,210.97,162.43,267.9,162.55,3,18,2489,Met,or,Male,White,Y,N,N,District 3,School A,2018-11-07T18:42:35Z,2018-12-12T18:30:56Z,2019-02-11T18:28:11Z,2019-06-06T16:49:27Z,9,7,11,8
2037,68.5239660840976,NA,NA,NA,57.45469633252406,NA,NA,NA,103,NA,NA,NA,57.79,NA,NA,NA,256.81,NA,NA,NA,3,NA,2509,Met,or,Female,White,N,N,N,District 3,School A,2018-11-07T18:38:31Z,NA,NA,NA,8,NA,NA,NA
2039,NA,NA,-0,-0,NA,NA,28.281054704859304,22.749938280233412,NA,NA,1,1,NA,NA,-Inf,-Inf,NA,NA,101.3,346,3,5,2228,Not Met,or,Female,Hispanic,Y,N,Y,District 3,School A,NA,NA,2019-02-15T21:43:23Z,2019-06-06T16:58:49Z,NA,NA,3,5
2040,84.70335954253038,98.28904259191846,81.33150308853808,102.89710289710288,72.04330139238076,71.15350180909768,66.14070882570155,87.63406233174885,87,94,81,151,55.96,54.94,58.28,60.06,410.79,430.01,665.96,233.07,3,17,2456,Met,or,Female,White,N,N,N,District 3,School A,2018-11-07T18:41:55Z,2018-12-12T18:35:21Z,2019-02-11T18:41:23Z,2019-06-06T16:46:47Z,9,9,12,8
2041,66.66666666666667,98.41326439650561,121.59594680177328,125,78.710116323613,78.69890372626028,62.19293804395355,76.8211172970952,50,95,34,9,42.3,56.09,15.79,0.96,425.27,411.17,555.05,290.46000000000004,3,15,2289,Not Met,or,Male,White,N,N,N,District 3,School A,2018-11-07T18:41:48Z,2018-12-12T18:30:06Z,2019-02-11T18:41:50Z,2019-06-06T16:54:46Z,9,9,10,7
2042,-0,NA,NA,16.118200134318332,6.497212972483871,13.363307330983526,NA,42.17704733558107,1,NA,NA,15,-Inf,NA,NA,14.89,447.86,437.82,NA,204.22,3,NA,NA,NA,or,Male,Hispanic,Y,Y,Y,District 3,School A,2018-11-09T17:54:10Z,NA,NA,2019-06-06T16:46:51Z,5,6,NA,6
2045,-0,86.43268727082243,87.05357142857143,102.55447032306536,NA,68.81520969685982,56.41690504733954,82.10705013139555,1,59,77,106,-Inf,38.18,44.8,53.24,NA,386.95,264.54,234.59,3,11,2297,Not Met,or,Female,Hispanic,Y,N,N,District 3,School A,2018-11-07T18:46:51Z,2018-12-12T18:37:15Z,2019-02-15T21:51:33Z,2019-06-06T16:53:22Z,NA,8,6,7
2046,87.11433756805808,85.84726771246336,98.42859609739251,119.31119311193112,87.87678053789834,89.4862807265951,86.845299105377,111.52357476575027,84,86,102,99,55.1,58.01,57.91,48.78,361.35,353.85,441.40999999999997,263.65999999999997,3,15,2358,Not Met,or,Female,White,N,N,N,District 3,School A,2018-11-07T18:37:49Z,2018-12-12T18:31:37Z,2019-02-11T18:35:37Z,2019-06-06T16:50:07Z,9,9,10,9
2047,-0,85.04606661941885,NA,NA,100.50094693557736,90.19917897348374,NA,NA,1,85,NA,NA,-Inf,56.44,NA,NA,126.67,371.2,NA,NA,3,15,2396,Not Met,or,Male,White,Y,N,N,District 3,School A,2018-11-07T18:45:00Z,2018-12-12T18:38:38Z,NA,NA,4,9,NA,NA
2048,64,61.43700104130511,-0,63.63636363636364,62.49922462445809,63.03193637019358,NA,73.25711000031991,71,64,1,78,56.25,57.62,-Inf,59.4,354.09,506.74,NA,343.32,3,12,2346,Not Met,or,Female,White,Y,N,N,District 3,School A,2018-11-07T18:45:28Z,2018-12-12T18:31:14Z,2019-02-11T18:37:29Z,2019-06-06T16:59:31Z,7,9,NA,8
2049,80.77786088257292,NA,74.63592233009709,96.53827401267674,50.72793837586316,NA,55.98260714967337,67.84025180096182,48,NA,44,71,26.74,NA,32.96,41.02,274.96,NA,438.81,395.83,3,13,2315,Not Met,or,Male,Hispanic,Y,N,Y,District 3,School A,2018-11-07T18:41:29Z,NA,2019-02-11T18:28:41Z,2019-06-06T16:45:34Z,7,NA,9,9
2050,73.49081364829397,93.39774557165862,104.24323421316404,122.38653748087711,80.73580067675657,82.93987243905096,96.23627823845247,92.21103761017808,82,88,112,121,57.15,55.89,59.86,58.83,312,404.85,396.74,322.09,3,19,2439,Met,or,Female,White,Y,N,N,District 3,School A,2018-11-07T18:37:48Z,2018-12-12T18:37:47Z,2019-02-11T18:33:30Z,2019-06-06T16:48:43Z,9,9,12,9
2051,58.455114822546975,NA,32.279757901815735,45.557151651959785,36.79520105735337,NA,32.66597910544106,46.77222831589046,14,NA,19,47,14.37,NA,14.87,48.73,458.65999999999997,NA,659.89,468.53,3,15,2352,Not Met,or,Female,Hispanic,Y,N,N,District 3,School A,2018-11-09T17:51:34Z,NA,2019-02-11T18:39:26Z,2019-06-06T16:51:44Z,7,NA,10,9
2052,-0,-0,-0,NA,88.61583972903315,126.92997706013489,55.35300543184201,NA,1,1,1,NA,-Inf,-Inf,-Inf,NA,217.11,75.32,138.16,NA,3,NA,NA,NA,or,Male,American Indian/Native Alaskan,Y,Y,N,District 3,School A,2018-11-07T18:39:04Z,2018-12-12T18:30:06Z,2019-02-11T18:34:22Z,NA,6,4,6,NA
2052,-0,-0,-0,NA,88.61583972903315,126.92997706013489,55.35300543184201,NA,1,1,1,NA,-Inf,-Inf,-Inf,NA,217.11,75.32,138.16,NA,3,NA,NA,NA,or,Male,American Indian/Native Alaskan,Y,Y,N,District 3,School A,2018-11-07T18:39:04Z,2018-12-12T18:30:06Z,2019-02-11T18:34:22Z,NA,6,4,6,NA
2054,159.82354937224298,175.39089055064582,-0,166.2134602311353,162.15534339767945,158.90836697525984,159.09723537000806,163.25097690331168,159,179,1,182,58.94,58.84,-Inf,58.84,209.64,203.04,184.6,176.26,3,18,2508,Met,or,Female,Hispanic,Y,N,N,District 3,School A,2018-11-07T18:39:01Z,2018-12-12T18:28:12Z,2019-02-11T18:27:54Z,2019-06-06T16:44:30Z,9,9,8,9
2055,47.44020557422415,-0,124.2603550295858,14.955134596211368,63.27650972217964,62.12308541052089,78.90818097622923,37.79327834712377,65,1,22,27,50.59,-Inf,10.14,20.06,379.64,443.78,439.38,220.45,4,8,2480,Met,or,Female,White,Y,N,N,District 4,School G,2018-11-01T20:25:46Z,2018-12-13T18:32:20Z,2019-02-21T21:14:31Z,2019-05-17T20:21:35Z,9,8,10,6
2056,-0,-0,-0,NA,29.51727618220001,10.686172922231105,20.45431961934149,NA,1,1,1,NA,-Inf,-Inf,-Inf,NA,80.03999999999999,681.09,444.2,NA,2,4,NA,NA,or,Male,Hispanic,Y,N,Y,District 4,School F,2018-11-07T20:25:09Z,2018-12-21T17:25:16Z,2019-03-06T18:17:34Z,NA,3,8,7,NA
2057,110.83743842364532,NA,49.76734776451548,NA,114.74417964181457,NA,44.071843024671985,NA,122,NA,128,NA,56.84,NA,49.43,NA,252.96,NA,260.68,NA,2,11,NA,NA,or,Female,Multi-Racial,N,N,N,District 4,School F,2018-11-07T20:09:31Z,NA,2019-03-06T18:17:07Z,NA,9,NA,7,NA
2058,24.390243902439025,NA,-0,NA,95.214973826344675,NA,47.28946111410219,NA,21,NA,1,NA,14.76,NA,-Inf,NA,171.58,NA,120.36,NA,2,NA,NA,NA,or,Female,Hispanic,Y,N,N,District 4,School F,2018-11-07T20:12:23Z,NA,2019-03-06T18:15:40Z,NA,7,NA,5,NA
2059,61.674008810572694,NA,135.02813086059595,NA,85.2315080680626,NA,104.78570403316435,NA,79,NA,112,NA,54.48,NA,47.99,NA,296.03,NA,167.77,NA,2,8,NA,NA,or,Female,White,Y,N,N,District 4,School F,2018-11-07T20:14:40Z,NA,2019-03-06T18:18:18Z,NA,8,NA,6,NA
2060,-0,-0,-0,NA,NA,14.884055054323603,23.447011701347108,NA,1,1,1,NA,-Inf,-Inf,-Inf,NA,NA,112.67,105.7,NA,2,6,NA,NA,or,Male,Hispanic,Y,N,N,District 4,School F,2018-11-07T20:19:26Z,2018-12-21T17:19:54Z,2019-03-06T18:21:04Z,NA,NA,2,3,NA
2061,62.18767351471405,52.58964143426295,-0,NA,56.22794916527619,19.852026750122384,32.823016189366314,NA,73,21,1,NA,54.03,12.55,-Inf,NA,362.89,141.87,246.67,NA,2,10,NA,NA,or,Female,White,N,N,N,District 4,School F,2018-11-07T20:12:29Z,2018-12-21T17:21:31Z,2019-03-06T18:12:29Z,NA,7,4,5,NA
2062,39.82683982683982,40.14272970561998,66.77486668212381,NA,35.844541393580364,35.561992713334206,63.24752218916609,NA,36,53,66,NA,34.65,44.84,43.13,NA,522.37,493.26,392.75,NA,2,8,NA,NA,or,Male,Hispanic,Y,N,N,District 4,School F,2018-11-07T20:10:46Z,2018-12-21T17:26:04Z,2019-03-06T18:20:24Z,NA,8,9,9,NA
2063,NA,99.07784687969118,119.47350658116774,NA,NA,75.46670874623426,86.3805484851405,NA,NA,79,66,NA,NA,46.63,29.63,NA,NA,346.14,324.68,NA,2,11,NA,NA,or,Male,White,Y,N,N,District 4,School F,NA,2018-12-21T17:08:50Z,2019-03-06T18:15:18Z,NA,NA,8,9,NA
2064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,NA,NA,or,Male,Multi-Racial,Y,N,N,District 4,School F,NA,NA,NA,NA,NA,NA,NA,NA
2065,50.02718868950517,NA,-0,NA,42.585182217248125,NA,19.494763432177468,NA,97,NA,1,NA,55.17,NA,-Inf,NA,473.57,NA,168.2,NA,2,5,NA,NA,or,Male,Hispanic,Y,N,Y,District 4,School F,2018-11-07T20:30:06Z,NA,2019-03-06T18:19:30Z,NA,9,NA,3,NA
